date,year,month_lbl,month_num,season,mean_pm25
2024-06-25,2024,Jun,6,Winter,6.515789473684211
2024-06-25,2024,Jun,6,Winter,5.645833333333333
2024-06-25,2024,Jun,6,Winter,2.1875
2024-06-25,2024,Jun,6,Winter,5.083333333333334
2024-06-25,2024,Jun,6,Winter,2.809523809523809
2024-06-25,2024,Jun,6,Winter,6.90625
2024-06-26,2024,Jun,6,Winter,0.3229166666666668
2024-06-26,2024,Jun,6,Winter,1.96875
2024-06-26,2024,Jun,6,Winter,3.875
2024-06-26,2024,Jun,6,Winter,3.6736842105263143
2024-06-26,2024,Jun,6,Winter,0.65625
2024-06-26,2024,Jun,6,Winter,3.5806451612903225
2024-06-26,2024,Jun,6,Winter,0.1354166666666667
2024-06-27,2024,Jun,6,Winter,1.0104166666666667
2024-06-27,2024,Jun,6,Winter,3.3125
2024-06-27,2024,Jun,6,Winter,5.399999999999998
2024-06-27,2024,Jun,6,Winter,2.9263157894736844
2024-06-27,2024,Jun,6,Winter,0.297872340425532
2024-06-27,2024,Jun,6,Winter,3.866666666666667
2024-06-27,2024,Jun,6,Winter,0.2604166666666667
2024-06-28,2024,Jun,6,Winter,2.5
2024-06-28,2024,Jun,6,Winter,5.927083333333333
2024-06-28,2024,Jun,6,Winter,5.71875
2024-06-28,2024,Jun,6,Winter,3.375
2024-06-28,2024,Jun,6,Winter,3.53125
2024-06-28,2024,Jun,6,Winter,5.627659574468087
2024-06-28,2024,Jun,6,Winter,0.8736842105263158
2024-06-29,2024,Jun,6,Winter,2.708333333333332
2024-06-29,2024,Jun,6,Winter,5.484210526315787
2024-06-29,2024,Jun,6,Winter,6.489583333333329
2024-06-29,2024,Jun,6,Winter,2.0
2024-06-29,2024,Jun,6,Winter,0.3645833333333335
2024-06-29,2024,Jun,6,Winter,0.6593406593406591
2024-06-29,2024,Jun,6,Winter,2.0
2024-06-30,2024,Jun,6,Winter,0.46875
2024-06-30,2024,Jun,6,Winter,2.90625
2024-06-30,2024,Jun,6,Winter,3.020833333333333
